946702800,Clear,0,0,65.29,65.42,59.97,0.83,1021.7,1.65,83,0.1,0,8.424,-1
946789200,Clear,0,0,68.33,68.66,62.21,0.81,1023.1,4.98,85,0.09,0,9.997,-1
946875600,Clear,0,0,65.52,65.85,61.49,0.87,1022,1.07,53,0.27,0,9.78,-1
946962000,Partly Cloudy,0,0,72.68,73.88,69.55,0.9,1020.2,10.3,118,0.41,0,9.997,-1
947048400,Clear,0,0,70.16,71.23,67.92,0.93,1019.7,0.65,204,0.21,0,9.997,-1
947134800,Overcast,0,0,72.94,73.72,66.54,0.8,1022.3,11.88,78,0.93,0,9.997,-1
947221200,Clear,0,0,72.32,73.11,66.58,0.82,1023.8,7.86,107,0.16,0,9.997,-1
947307600,Clear,0,0,68.24,68.88,64.41,0.88,1023,1.8,59,0.12,0,9.852,-1
947394000,Clear,0,0,67.82,68.49,64.53,0.89,1021.5,1,113,0.15,0,9.997,-1
947480400,Clear,0,0,69.99,70.9,66.81,0.9,1019.2,2.39,139,0.02,0,9.997,-1
947566800,Clear,0,0,67.36,68.31,66.22,0.96,1020,3.04,240,0,0,9.83,-1
947653200,Clear,0,0,67.26,67.85,63.75,0.89,1022.3,2.77,0,0,0,9.673,-1
947739600,Clear,0,0,63.77,63.88,59.45,0.86,1023.5,0,-1,0,0,9.997,-1
947826000,Clear,0.0012,0.1,64.36,64.92,62.68,0.94,1023.6,1.62,299,0,0,9.733,-1
947912400,Overcast,0,0,64.42,64.42,47.12,0.53,1031.4,19.53,44,1,0,9.997,-1
947998800,Drizzle,0.0004,1,64.49,64.49,48.84,0.57,1031.9,14.02,67,0.94,0,9.997,-1
948085200,Clear,0,0,59.16,59.16,51.65,0.76,1027.4,5.35,352,0.22,0,9.997,-1
948171600,Clear,0,0,58.44,58.44,50.08,0.74,1024,1.79,279,0,0,9.997,-1
948258000,Clear,0,0,60.68,60.68,55.84,0.84,1020.1,7.75,282,0,0,9.872,-1
948344400,Clear,0,0,62.93,63.32,61.04,0.94,1016.5,7.46,249,0,0,9.997,-1
948430800,Clear,0,0,61.14,61.14,51.7,0.71,1014.9,11.73,311,0,0,9.997,-1
948517200,Clear,0,0,52.96,52.96,44.58,0.73,1020.3,5.78,352,0,0,9.997,-1
948603600,Clear,0,0,59.39,59.39,53.55,0.81,1020,0.58,126,0.06,0,9.997,-1
948690000,Partly Cloudy,0,0,68.31,68.85,63.69,0.85,1014,7.6,142,0.59,0,9.997,-1
948776400,Clear,0,0,51.96,51.96,44.72,0.76,1011,11.25,301,0,0,9.997,-1
948862800,Clear,0,0,53.81,53.81,47.89,0.8,1013.6,4.33,297,0.02,0,9.997,-1
948949200,Clear,0,0,46.83,42.66,35.96,0.66,1021.8,8.6,331,0,0,9.997,-1
949035600,Partly Cloudy,0,0,54.34,54.34,45.26,0.71,1023.9,6.39,356,0.57,0,9.997,-1
949122000,Drizzle,0.0004,1,67.5,67.5,58.53,0.73,1023.9,10.72,115,0.68,0,9.997,-1
949208400,Clear,0,0,69.33,69.71,62.73,0.8,1023.1,8.96,120,0.31,0,9.997,-1
